focal_method,test_prefix,docstring
"public Number getQ1Value(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getQ1();
    }
    return result;
}","public void test3030() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    defaultBoxAndWhiskerCategoryDataset0.data = null;
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getQ1Value(1710, 9999);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset"", e);
    }
}","/**
 * Returns the first quartile value.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The first quartile value.
 *
 * @see #getItem(int, int)
 */"
"public Number getQ1Value(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getQ1();
    }
    return result;
}","public void test3131() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getQ1Value(6, 6);
        fail(""Expecting exception: IndexOutOfBoundsException"");
    } catch (IndexOutOfBoundsException e) {
        //
        // Index: 6, Size: 0
        //
        verifyException(""java.util.ArrayList"", e);
    }
}","/**
 * Returns the first quartile value.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The first quartile value.
 *
 * @see #getItem(int, int)
 */"
"public Number getQ1Value(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getQ1();
    }
    return result;
}","public void test3232() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getQ1Value((-3512), (-3512));
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // no message in exception (getMessage() returned null)
        //
    }
}","/**
 * Returns the first quartile value.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The first quartile value.
 *
 * @see #getItem(int, int)
 */"
"public List getOutliers(Comparable rowKey, Comparable columnKey) {
    List result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getOutliers();
    }
    return result;
}","public void test3333() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    defaultBoxAndWhiskerCategoryDataset0.data = null;
    Second second0 = new Second();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getOutliers((Comparable) second0, (Comparable) second0);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset"", e);
    }
}","/**
 * Returns a list of outlier values for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return A list of outlier values.
 *
 * @see #getItem(int, int)
 */"
"public List getOutliers(Comparable rowKey, Comparable columnKey) {
    List result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getOutliers();
    }
    return result;
}","public void test3434() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getOutliers((Comparable) null, (Comparable) null);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Null 'rowKey' argument.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns a list of outlier values for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return A list of outlier values.
 *
 * @see #getItem(int, int)
 */"
"public List getOutliers(int row, int column) {
    List result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getOutliers();
    }
    return result;
}","public void test3535() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getOutliers(2030, 928);
        fail(""Expecting exception: IndexOutOfBoundsException"");
    } catch (IndexOutOfBoundsException e) {
        //
        // Index: 2030, Size: 0
        //
        verifyException(""java.util.ArrayList"", e);
    }
}","/**
 * Returns a list of outlier values for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return A list of outlier values.
 *
 * @see #getItem(int, int)
 */"
"public List getOutliers(int row, int column) {
    List result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getOutliers();
    }
    return result;
}","public void test3636() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getOutliers((-1919), 1284);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // no message in exception (getMessage() returned null)
        //
    }
}","/**
 * Returns a list of outlier values for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return A list of outlier values.
 *
 * @see #getItem(int, int)
 */"
"public Number getMinRegularValue(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getMinRegularValue();
    }
    return result;
}","public void test3737() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    MockDate mockDate0 = new MockDate((-1354));
    Day day0 = new Day(mockDate0);
    Hour hour0 = new Hour((-1354), day0);
    Minute minute0 = new Minute((-1354), hour0);
    Second second0 = new Second((-1354), minute0);
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMinRegularValue((Comparable) second0, (Comparable) second0);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Row key (Fri Feb 14 20:21:21 GMT 2014) not recognised.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the minimum regular (non outlier) value for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return The minimum regular value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMinRegularValue(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getMinRegularValue();
    }
    return result;
}","public void test3838() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    FixedMillisecond fixedMillisecond0 = new FixedMillisecond();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMinRegularValue((Comparable) fixedMillisecond0, (Comparable) null);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Null 'columnKey' argument.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the minimum regular (non outlier) value for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return The minimum regular value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMinRegularValue(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMinRegularValue();
    }
    return result;
}","public void test3939() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    defaultBoxAndWhiskerCategoryDataset0.data = null;
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMinRegularValue(2958465, 2958465);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset"", e);
    }
}","/**
 * Returns the minimum regular (non outlier) value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The minimum regular value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMinRegularValue(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMinRegularValue();
    }
    return result;
}","public void test4040() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMinRegularValue((-1), (-1));
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // no message in exception (getMessage() returned null)
        //
    }
}","/**
 * Returns the minimum regular (non outlier) value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The minimum regular value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMinOutlier(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getMinOutlier();
    }
    return result;
}","public void test4141() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    MockDate mockDate0 = new MockDate(3168, 3168, (-1416), 0, (-1416), 3168);
    TimeZone timeZone0 = TimeZone.getDefault();
    Quarter quarter0 = new Quarter(mockDate0, timeZone0);
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMinOutlier((Comparable) quarter0, (Comparable) mockDate0);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Row key (Q1/5328) not recognised.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the minimum outlier (non farout) value for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return The minimum outlier.
 *
 * @see #getItem(int, int)
 */"
"public Number getMinOutlier(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getMinOutlier();
    }
    return result;
}","public void test4242() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMinOutlier((Comparable) null, (Comparable) null);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Null 'rowKey' argument.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the minimum outlier (non farout) value for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return The minimum outlier.
 *
 * @see #getItem(int, int)
 */"
"public Number getMinOutlier(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMinOutlier();
    }
    return result;
}","public void test4343() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    defaultBoxAndWhiskerCategoryDataset0.data = null;
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMinOutlier((-1245), 0);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset"", e);
    }
}","/**
 * Returns the minimum outlier (non farout) value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The minimum outlier.
 *
 * @see #getItem(int, int)
 */"
"public Number getMinOutlier(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMinOutlier();
    }
    return result;
}","public void test4444() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMinOutlier(0, 0);
        fail(""Expecting exception: IndexOutOfBoundsException"");
    } catch (IndexOutOfBoundsException e) {
        //
        // Index: 0, Size: 0
        //
        verifyException(""java.util.ArrayList"", e);
    }
}","/**
 * Returns the minimum outlier (non farout) value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The minimum outlier.
 *
 * @see #getItem(int, int)
 */"
"public Number getMinOutlier(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMinOutlier();
    }
    return result;
}","public void test4545() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMinOutlier((-135), 111);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // no message in exception (getMessage() returned null)
        //
    }
}","/**
 * Returns the minimum outlier (non farout) value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The minimum outlier.
 *
 * @see #getItem(int, int)
 */"
"public Number getMedianValue(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getMedian();
    }
    return result;
}","public void test4646() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Week week0 = new Week();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMedianValue((Comparable) week0, (Comparable) week0);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Row key (Week 7, 2014) not recognised.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the median value for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the columnKey.
 *
 * @return The median value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMedianValue(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getMedian();
    }
    return result;
}","public void test4747() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMedianValue((Comparable) null, (Comparable) null);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Null 'rowKey' argument.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the median value for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the columnKey.
 *
 * @return The median value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMedianValue(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMedian();
    }
    return result;
}","public void test4848() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    defaultBoxAndWhiskerCategoryDataset0.data = null;
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMedianValue((-1), 0);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset"", e);
    }
}","/**
 * Returns the median value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The median value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMedianValue(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMedian();
    }
    return result;
}","public void test4949() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMedianValue(59, 59);
        fail(""Expecting exception: IndexOutOfBoundsException"");
    } catch (IndexOutOfBoundsException e) {
        //
        // Index: 59, Size: 0
        //
        verifyException(""java.util.ArrayList"", e);
    }
}","/**
 * Returns the median value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The median value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMedianValue(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMedian();
    }
    return result;
}","public void test5050() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMedianValue((-66), (-66));
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // no message in exception (getMessage() returned null)
        //
    }
}","/**
 * Returns the median value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The median value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMeanValue(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getMean();
    }
    return result;
}","public void test5151() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    defaultBoxAndWhiskerCategoryDataset0.data = null;
    Second second0 = new Second();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMeanValue((Comparable) second0, (Comparable) second0);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset"", e);
    }
}","/**
 * Returns the mean value for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return The mean value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMeanValue(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getMean();
    }
    return result;
}","public void test5252() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMeanValue((Comparable) null, (Comparable) null);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Null 'rowKey' argument.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the mean value for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return The mean value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMeanValue(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMean();
    }
    return result;
}","public void test5353() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMeanValue(5, 5);
        fail(""Expecting exception: IndexOutOfBoundsException"");
    } catch (IndexOutOfBoundsException e) {
        //
        // Index: 5, Size: 0
        //
        verifyException(""java.util.ArrayList"", e);
    }
}","/**
 * Returns the mean value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The mean value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMeanValue(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMean();
    }
    return result;
}","public void test5454() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMeanValue((-1834), 1544);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // no message in exception (getMessage() returned null)
        //
    }
}","/**
 * Returns the mean value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The mean value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMaxRegularValue(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getMaxRegularValue();
    }
    return result;
}","public void test5555() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMaxRegularValue((Comparable) null, (Comparable) null);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Null 'rowKey' argument.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the maximum regular (non outlier) value for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return The maximum regular value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMaxRegularValue(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMaxRegularValue();
    }
    return result;
}","public void test5656() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    defaultBoxAndWhiskerCategoryDataset0.data = null;
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMaxRegularValue(361, 361);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset"", e);
    }
}","/**
 * Returns the maximum regular (non outlier) value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The maximum regular value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMaxRegularValue(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMaxRegularValue();
    }
    return result;
}","public void test5757() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMaxRegularValue(1325, (-1));
        fail(""Expecting exception: IndexOutOfBoundsException"");
    } catch (IndexOutOfBoundsException e) {
        //
        // Index: 1325, Size: 0
        //
        verifyException(""java.util.ArrayList"", e);
    }
}","/**
 * Returns the maximum regular (non outlier) value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The maximum regular value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMaxRegularValue(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMaxRegularValue();
    }
    return result;
}","public void test5858() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMaxRegularValue((-1695), 2000);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // no message in exception (getMessage() returned null)
        //
    }
}","/**
 * Returns the maximum regular (non outlier) value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The maximum regular value.
 *
 * @see #getItem(int, int)
 */"
"public Number getMaxOutlier(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getMaxOutlier();
    }
    return result;
}","public void test5959() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getMaxOutlier((Comparable) null, (Comparable) null);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Null 'rowKey' argument.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the maximum outlier (non farout) value for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return The maximum outlier.
 *
 * @see #getItem(int, int)
 */"
